id_abonne,ville,age,abonnement,duree_utilisation_mois,montant
6429,Marrakech,59,Standard,4,639.89
6430,Casablanca,68,Basic,42,730.75
6431,Meknes,72,Premium,48,80.82
6432,Oujda,41,Famille,23,738.67
6433,Fes,33,Premium,47,299.22
6434,Marrakech,51,Premium,42,673.36
6435,Tanger,33,Premium,12,917.1
6436,Fes,44,Famille,3,648.73
6437,Casablanca,73,Basic,17,492.09
6438,Meknes,65,Basic,5,105.93
6439,Marrakech,70,Premium,38,989.12
6440,Tanger,70,Famille,5,123.73
6441,Meknes,50,Famille,54,347.64
6442,Rabat,23,Basic,44,891.39
6443,Kenitra,31,Famille,51,931.69
6444,Oujda,45,Basic,20,742.66
6445,Tetouan,46,Famille,60,137.36
6446,Oujda,50,Famille,43,49.06
6447,Tetouan,64,Famille,26,686.65
6448,Oujda,53,Standard,46,632.4
6449,Tanger,63,Standard,24,432.91
6450,Meknes,55,Premium,2,549.42
6451,Meknes,22,Premium,46,204.87
6452,Marrakech,62,Standard,1,742.5
6453,Meknes,63,Standard,32,450.67
6454,Agadir,72,Basic,21,313.33
6455,Tetouan,61,Standard,40,557.28
6456,Fes,27,Basic,17,101.06
6457,Rabat,31,Basic,35,418.12
6458,Casablanca,37,Famille,20,477.51
6459,Marrakech,31,Basic,17,480.09
6460,Kenitra,39,Standard,17,481.45
6461,Agadir,70,Standard,1,227.58
6462,Meknes,34,Premium,7,64.85
6463,Fes,64,Standard,51,528.32
6464,Marrakech,71,Premium,6,559.41
6465,Oujda,44,Premium,60,872.71
6466,Tetouan,48,Premium,7,242.6
6467,Marrakech,41,Basic,33,689.6
6468,Casablanca,27,Premium,33,404.19
6469,Agadir,75,Famille,50,351.37
6470,Rabat,40,Standard,40,937.88
6471,Kenitra,41,Standard,45,161.98
6472,Kenitra,56,Premium,22,881.98
6473,Meknes,21,Premium,46,890.88
6474,Rabat,28,Famille,22,391.96
6475,Kenitra,71,Basic,25,486.68
6476,Meknes,29,Standard,35,244.26
6477,Rabat,55,Standard,20,554.87
6478,Meknes,23,Basic,47,101.71
6479,Marrakech,52,Basic,53,294.29
6480,Oujda,30,Premium,9,717.4
6481,Fes,37,Standard,7,703.68
6482,Tanger,54,Famille,48,848.12
6483,Casablanca,71,Basic,12,109.15
6484,Tanger,27,Famille,58,232.53
6485,Rabat,23,Premium,47,430.5
6486,Marrakech,33,Basic,22,887.52
6487,Tanger,41,Standard,55,100.28
6488,Rabat,38,Standard,3,229.32
6489,Agadir,36,Basic,29,467.9
6490,Rabat,60,Basic,58,94.08
6491,Oujda,41,Premium,43,778.65
6492,Tanger,47,Famille,48,846.44
6493,Oujda,33,Premium,21,987.56
6494,Agadir,25,Standard,39,610.46
6495,Fes,44,Premium,22,194.07
6496,Oujda,37,Basic,60,636.22
6497,Rabat,19,Famille,7,920.83
6498,Oujda,59,Famille,45,634.07
6499,Casablanca,21,Standard,11,679.95
6500,Fes,69,Basic,26,557.77
6501,Oujda,70,Standard,10,701.66
6502,Tetouan,40,Famille,11,666.86
6503,Oujda,71,Famille,10,77.95
6504,Marrakech,58,Premium,32,593.29
6505,Rabat,65,Basic,1,377.0
6506,Marrakech,26,Premium,32,172.03
6507,Fes,53,Famille,4,717.29
6508,Fes,27,Basic,3,961.15
6509,Tetouan,72,Premium,36,371.62
6510,Tetouan,65,Standard,17,813.81
6511,Kenitra,47,Basic,10,628.56
6512,Rabat,36,Premium,12,904.92
6513,Casablanca,39,Basic,46,932.26
6514,Kenitra,43,Basic,52,410.1
6515,Agadir,53,Basic,12,800.73
6516,Fes,34,Basic,27,793.02
6517,Agadir,74,Famille,17,477.6
6518,Oujda,62,Premium,3,731.12
6519,Casablanca,34,Basic,41,526.54
6520,Meknes,50,Premium,28,421.54
6521,Agadir,31,Basic,7,904.55
6522,Tanger,58,Premium,28,814.0
6523,Marrakech,50,Famille,34,532.23
6524,Kenitra,46,Famille,23,453.29
6525,Meknes,57,Standard,5,244.7
6526,Casablanca,44,Standard,57,930.1
6527,Meknes,19,Basic,7,808.4
6528,Marrakech,53,Famille,1,925.0
6529,Tetouan,71,Premium,43,764.57
6530,Rabat,66,Basic,14,532.49
6531,Marrakech,39,Basic,49,733.98
6532,Agadir,72,Premium,47,282.6
6533,Fes,63,Premium,20,118.75
6534,Rabat,34,Famille,52,584.19
6535,Casablanca,41,Standard,20,467.47
6536,Kenitra,33,Premium,57,137.33
6537,Oujda,48,Standard,41,102.48
6538,Meknes,39,Standard,9,673.63
6539,Oujda,49,Basic,52,577.76
6540,Kenitra,66,Famille,53,644.45
6541,Oujda,71,Premium,25,703.33
6542,Fes,55,Standard,24,784.58
6543,Kenitra,60,Standard,56,890.61
6544,Kenitra,75,Standard,46,558.7
6545,Casablanca,66,Basic,34,256.42
6546,Marrakech,41,Standard,3,463.95
6547,Kenitra,50,Premium,28,557.42
6548,Agadir,61,Famille,32,910.32
6549,Tetouan,50,Basic,40,950.64
6550,Agadir,38,Standard,31,973.89
6551,Agadir,54,Premium,54,595.1
6552,Tanger,27,Basic,15,388.54
6553,Marrakech,23,Famille,21,901.36
6554,Tanger,56,Standard,60,526.8
6555,Meknes,49,Premium,35,722.11
6556,Agadir,23,Basic,46,653.31
6557,Kenitra,42,Standard,28,470.57
6558,Rabat,71,Basic,51,635.24
6559,Tetouan,45,Premium,22,261.82
6560,Meknes,44,Premium,51,351.38
6561,Tanger,67,Famille,20,891.38
6562,Meknes,43,Famille,34,617.91
6563,Marrakech,64,Basic,59,817.5
6564,Meknes,31,Premium,48,528.1
6565,Fes,21,Basic,26,794.07
6566,Casablanca,23,Premium,37,500.63
6567,Fes,29,Premium,10,168.94
6568,Agadir,66,Standard,20,782.68
6569,Meknes,28,Famille,25,438.7
6570,Casablanca,54,Premium,28,671.16
6571,Casablanca,23,Basic,18,56.7
6572,Marrakech,30,Premium,36,53.76
6573,Tanger,73,Standard,29,759.36
6574,Tanger,68,Famille,26,986.43
6575,Tetouan,24,Premium,21,297.15
6576,Oujda,74,Basic,23,281.8
6577,Fes,75,Famille,3,633.3
6578,Oujda,49,Premium,60,759.35
6579,Oujda,58,Standard,32,178.23
6580,Tanger,65,Standard,26,927.92
6581,Agadir,57,Basic,7,618.34
6582,Fes,63,Premium,27,471.23
6583,Fes,69,Premium,48,89.45
6584,Rabat,74,Premium,21,735.52
6585,Marrakech,53,Standard,56,67.63
6586,Tetouan,47,Premium,56,353.02
6587,Fes,23,Standard,25,222.27
6588,Agadir,31,Premium,26,502.81
6589,Kenitra,35,Premium,48,424.65
6590,Tetouan,53,Basic,54,505.47
6591,Tanger,23,Basic,39,528.63
6592,Tetouan,48,Premium,24,114.1
6593,Meknes,61,Premium,20,140.18
6594,Agadir,56,Standard,22,244.71
6595,Rabat,45,Premium,40,563.42
6596,Kenitra,66,Standard,34,790.59
6597,Tanger,60,Famille,18,466.98
6598,Oujda,40,Famille,50,352.28
6599,Casablanca,48,Basic,24,358.84
6600,Meknes,34,Standard,41,842.58
6601,Marrakech,67,Famille,35,496.21
6602,Tetouan,24,Premium,56,439.0
6603,Meknes,29,Standard,47,51.54
6604,Meknes,35,Basic,32,433.67
6605,Marrakech,37,Basic,23,248.98
6606,Meknes,47,Famille,8,993.4
6607,Casablanca,25,Basic,22,660.28
6608,Tetouan,47,Standard,50,322.35
6609,Agadir,33,Basic,53,898.71
6610,Agadir,62,Famille,9,213.3
6611,Tanger,47,Premium,26,290.83
6612,Marrakech,39,Premium,42,967.08
6613,Tetouan,37,Basic,26,556.27
6614,Tanger,47,Standard,40,680.93
6615,Fes,33,Standard,35,397.38
6616,Tanger,40,Basic,54,785.48
6617,Meknes,68,Premium,32,758.5
6618,Agadir,71,Famille,24,930.57
6619,Rabat,59,Famille,26,91.1
6620,Kenitra,67,Premium,41,657.26
6621,Marrakech,44,Standard,16,251.73
6622,Agadir,46,Basic,20,66.33
6623,Rabat,34,Famille,52,612.26
6624,Tetouan,58,Basic,17,742.06
6625,Tetouan,60,Famille,47,817.89
6626,Marrakech,36,Basic,36,380.83
6627,Tanger,54,Premium,3,541.29
6628,Marrakech,49,Premium,24,727.19
6629,Oujda,20,Basic,30,73.13
6630,Meknes,70,Famille,7,67.33
6631,Tetouan,40,Basic,43,853.06
6632,Rabat,46,Basic,25,486.01
6633,Agadir,54,Basic,32,564.85
6634,Meknes,29,Premium,21,694.91
6635,Oujda,75,Standard,8,760.8
6636,Tanger,55,Standard,43,571.19
6637,Meknes,45,Famille,26,692.01
6638,Tanger,30,Famille,32,998.86
6639,Tanger,74,Premium,46,549.83
6640,Oujda,20,Famille,4,480.73
6641,Fes,52,Standard,18,789.14
6642,Marrakech,32,Premium,53,150.15
6643,Marrakech,57,Basic,5,307.5
6644,Casablanca,56,Famille,59,863.41
6645,Fes,49,Premium,40,264.38
6646,Oujda,72,Standard,21,504.79
6647,Meknes,44,Famille,50,828.17
6648,Rabat,62,Premium,34,964.1
6649,Marrakech,63,Basic,43,97.97
6650,Tetouan,61,Standard,52,395.0
6651,Oujda,71,Premium,36,822.07
6652,Oujda,70,Basic,33,214.4
6653,Tanger,29,Famille,16,901.08
6654,Tetouan,69,Premium,46,788.48
6655,Rabat,27,Famille,28,941.03
6656,Rabat,23,Standard,44,171.0
6657,Marrakech,68,Standard,5,299.66
6658,Fes,38,Standard,52,407.73
6659,Rabat,55,Famille,51,658.82
6660,Meknes,69,Standard,54,365.49
6661,Meknes,73,Premium,26,976.91
6662,Tanger,46,Premium,41,646.66
6663,Oujda,41,Standard,12,405.05
6664,Tanger,35,Premium,60,121.59
6665,Kenitra,24,Premium,6,252.14
6666,Tetouan,30,Basic,44,370.22
6667,Casablanca,31,Basic,45,612.46
6668,Tetouan,71,Famille,33,334.86
6669,Rabat,52,Premium,56,520.82
6670,Rabat,34,Famille,43,176.85
6671,Casablanca,22,Premium,43,545.12
6672,Marrakech,33,Premium,18,975.04
6673,Rabat,25,Standard,29,209.53
6674,Marrakech,42,Basic,13,50.54
6675,Tetouan,74,Famille,59,325.53
6676,Tetouan,20,Basic,27,677.33
6677,Tetouan,45,Basic,35,274.38
6678,Tetouan,42,Standard,48,622.52
6679,Casablanca,48,Famille,42,507.64
6680,Rabat,58,Famille,12,959.54
6681,Tetouan,27,Basic,19,567.32
6682,Kenitra,43,Basic,43,333.81
6683,Kenitra,42,Standard,3,263.88
6684,Fes,42,Premium,42,361.08
6685,Oujda,34,Famille,30,332.59
6686,Meknes,57,Basic,26,84.15
6687,Marrakech,56,Basic,25,794.4
6688,Agadir,68,Basic,37,732.35
6689,Tetouan,59,Basic,15,332.45
6690,Tanger,70,Basic,46,962.26
6691,Tetouan,61,Basic,8,573.7
6692,Tanger,53,Basic,13,426.25
6693,Kenitra,27,Famille,30,955.76
6694,Tetouan,35,Standard,8,961.69
6695,Marrakech,22,Standard,41,905.26
6696,Fes,67,Premium,11,430.45
6697,Casablanca,26,Standard,8,451.27
6698,Casablanca,53,Famille,24,802.03
6699,Kenitra,18,Standard,56,849.89
6700,Meknes,32,Standard,50,992.97
6701,Kenitra,32,Premium,13,697.32
6702,Meknes,58,Basic,1,436.84
6703,Tetouan,33,Premium,55,129.24
6704,Agadir,39,Premium,25,594.21
6705,Tanger,25,Basic,57,203.78
6706,Rabat,37,Basic,59,816.42
6707,Rabat,27,Standard,13,131.44
6708,Tanger,41,Famille,37,598.28
6709,Marrakech,39,Famille,7,517.14
6710,Tetouan,23,Famille,45,74.48
6711,Casablanca,40,Famille,33,478.31
6712,Casablanca,75,Premium,5,172.09
6713,Oujda,18,Premium,6,964.02
6714,Agadir,52,Standard,49,651.86
6715,Kenitra,55,Premium,14,276.11
6716,Oujda,53,Premium,8,767.25
6717,Tetouan,66,Famille,30,490.55
6718,Oujda,72,Basic,1,417.39
6719,Marrakech,37,Premium,42,849.65
6720,Meknes,69,Famille,44,652.27
6721,Marrakech,71,Basic,41,773.43
6722,Marrakech,20,Standard,15,217.19
6723,Meknes,68,Famille,48,836.28
6724,Tetouan,39,Famille,58,980.02
6725,Tanger,25,Basic,20,564.7
6726,Kenitra,72,Basic,38,337.3
6727,Tetouan,64,Standard,54,160.21
6728,Rabat,40,Famille,2,862.62
6729,Agadir,28,Famille,4,481.26
6730,Meknes,75,Premium,53,599.74
6731,Agadir,69,Famille,27,839.36
6732,Rabat,24,Basic,31,954.69
6733,Meknes,48,Famille,20,886.06
6734,Tanger,36,Premium,27,373.35
6735,Fes,50,Famille,10,207.1
6736,Meknes,31,Premium,33,369.96
6737,Casablanca,66,Standard,38,58.9
6738,Kenitra,34,Famille,34,864.36
6739,Oujda,18,Famille,25,736.39
6740,Meknes,29,Famille,5,256.56
6741,Fes,44,Famille,3,642.56
6742,Tetouan,74,Famille,57,482.4
6743,Meknes,41,Famille,3,768.03
6744,Marrakech,54,Famille,10,406.44
6745,Tetouan,47,Standard,57,757.16
6746,Tetouan,22,Basic,4,948.03
6747,Marrakech,40,Basic,9,575.2
6748,Oujda,29,Standard,43,802.33
6749,Oujda,52,Standard,19,240.63
6750,Marrakech,30,Standard,4,797.4
6751,Marrakech,57,Standard,17,314.93
6752,Casablanca,68,Famille,53,721.95
6753,Casablanca,71,Famille,37,984.67
6754,Agadir,63,Standard,44,920.27
6755,Oujda,57,Premium,42,172.99
6756,Tanger,46,Famille,21,788.6
6757,Meknes,37,Basic,9,529.56
6758,Marrakech,48,Basic,3,795.2
6759,Agadir,34,Premium,19,554.12
6760,Tanger,33,Basic,8,962.75
6761,Kenitra,68,Basic,17,207.38
6762,Tanger,37,Standard,34,811.05
6763,Tanger,33,Famille,27,771.13
6764,Agadir,26,Premium,22,809.68
6765,Tetouan,53,Famille,36,552.53
6766,Tetouan,52,Famille,2,693.8
6767,Casablanca,32,Standard,11,165.23
6768,Rabat,48,Basic,58,903.37
6769,Meknes,63,Premium,36,430.22
6770,Oujda,31,Standard,35,819.55
6771,Meknes,51,Famille,11,922.7
6772,Kenitra,49,Standard,53,806.7
6773,Rabat,34,Standard,52,343.23
6774,Tanger,69,Famille,12,596.46
6775,Rabat,48,Famille,20,334.4
6776,Oujda,18,Standard,13,771.23
6777,Kenitra,53,Basic,31,53.26
6778,Tanger,23,Basic,12,549.72
6779,Agadir,39,Basic,10,941.05
6780,Fes,61,Standard,47,717.14
6781,Casablanca,23,Famille,24,331.68
6782,Agadir,22,Famille,18,552.34
6783,Meknes,26,Basic,4,874.02
6784,Agadir,43,Famille,9,879.72
6785,Tanger,59,Basic,50,141.79
6786,Fes,43,Famille,17,310.99
6787,Casablanca,32,Famille,4,506.22
6788,Tanger,36,Standard,13,61.73
6789,Tanger,50,Famille,10,905.98
6790,Kenitra,31,Famille,35,720.86
6791,Casablanca,45,Basic,51,132.53
6792,Agadir,39,Famille,39,194.85
6793,Fes,43,Famille,5,303.5
6794,Kenitra,39,Basic,40,651.55
6795,Casablanca,24,Premium,3,735.25
6796,Meknes,45,Famille,39,981.16
6797,Tetouan,60,Standard,2,635.55
6798,Tanger,22,Standard,3,162.2
6799,Kenitra,27,Premium,9,275.36
6800,Fes,54,Famille,54,52.56
6801,Agadir,54,Standard,49,501.79
6802,Tanger,50,Standard,38,913.02
6803,Tanger,52,Premium,59,355.58
6804,Rabat,22,Famille,54,249.46
6805,Meknes,59,Famille,6,317.3
6806,Fes,19,Famille,22,837.97
6807,Tetouan,37,Basic,51,964.01
6808,Fes,37,Famille,53,275.31
6809,Oujda,28,Famille,9,377.54
6810,Rabat,51,Standard,45,115.59
6811,Agadir,59,Famille,47,476.06
6812,Oujda,63,Famille,31,212.26
6813,Agadir,37,Standard,41,339.43
6814,Tanger,73,Premium,40,900.9
6815,Kenitra,49,Standard,39,974.76
6816,Oujda,41,Famille,8,369.68
6817,Oujda,66,Premium,15,898.61
6818,Casablanca,71,Standard,40,919.0
6819,Casablanca,66,Standard,18,930.69
6820,Casablanca,59,Premium,9,327.36
6821,Meknes,73,Famille,4,644.16
6822,Casablanca,54,Premium,1,620.34
6823,Oujda,62,Premium,31,265.65
6824,Oujda,26,Premium,57,208.4
6825,Oujda,62,Standard,9,396.67
6826,Meknes,27,Basic,15,440.96
6827,Meknes,32,Basic,39,771.45
6828,Agadir,71,Basic,59,144.24
6829,Tanger,27,Famille,16,152.3
6830,Rabat,66,Famille,12,827.61
6831,Oujda,37,Basic,17,515.78
6832,Tanger,44,Basic,57,59.95
6833,Rabat,51,Premium,9,921.49
6834,Marrakech,31,Premium,40,550.11
6835,Agadir,46,Premium,11,199.02
6836,Kenitra,58,Standard,54,803.24
6837,Tanger,57,Famille,44,443.67
6838,Tetouan,68,Famille,52,936.53
6839,Tanger,33,Basic,51,209.37
6840,Oujda,67,Standard,48,335.14
6841,Marrakech,43,Premium,1,89.57
6842,Marrakech,27,Basic,37,85.04
6843,Casablanca,45,Premium,54,479.62
6844,Rabat,73,Premium,20,187.37
6845,Kenitra,49,Standard,54,749.67
6846,Tanger,38,Premium,43,940.42
6847,Agadir,29,Standard,8,429.52
6848,Tetouan,56,Standard,47,719.06
6849,Casablanca,65,Famille,29,951.85
6850,Agadir,54,Standard,40,235.63
6851,Marrakech,61,Famille,38,67.26
6852,Tanger,72,Standard,48,787.98
6853,Meknes,73,Standard,51,990.78
6854,Tanger,29,Famille,36,708.22
6855,Tanger,47,Standard,16,834.87
6856,Kenitra,24,Standard,16,67.71
6857,Tetouan,32,Premium,22,285.12
6858,Marrakech,21,Standard,15,450.95
6859,Rabat,72,Standard,10,327.46
6860,Tetouan,34,Basic,41,590.55
6861,Tanger,30,Famille,11,101.22
6862,Marrakech,40,Basic,21,919.06
6863,Oujda,21,Standard,16,829.42
6864,Tanger,24,Basic,32,722.27
6865,Tanger,40,Premium,35,865.24
6866,Casablanca,69,Premium,41,996.78
6867,Casablanca,35,Standard,10,899.59
6868,Agadir,39,Famille,20,116.65
6869,Meknes,57,Standard,24,821.36
6870,Rabat,26,Premium,15,534.16
6871,Casablanca,49,Basic,38,135.58
6872,Marrakech,70,Premium,58,69.26
6873,Marrakech,64,Premium,40,961.95
6874,Rabat,57,Famille,8,365.52
6875,Tetouan,72,Premium,23,520.37
6876,Rabat,75,Famille,28,806.66
6877,Fes,50,Standard,18,438.1
6878,Casablanca,71,Famille,8,756.73
6879,Fes,72,Basic,43,685.13
6880,Kenitra,60,Premium,58,950.06
6881,Oujda,33,Premium,9,57.8
6882,Casablanca,47,Famille,5,346.03
6883,Agadir,27,Basic,21,625.76
6884,Oujda,50,Premium,43,668.52
6885,Meknes,46,Famille,57,122.48
6886,Marrakech,61,Standard,45,965.13
6887,Casablanca,50,Basic,48,776.19
6888,Casablanca,24,Basic,6,919.64
6889,Oujda,64,Basic,55,96.55
6890,Marrakech,56,Standard,32,838.51
6891,Kenitra,50,Basic,35,613.2
6892,Casablanca,35,Famille,43,157.85
6893,Marrakech,53,Basic,27,967.54
6894,Tetouan,63,Premium,6,550.07
6895,Tanger,44,Basic,23,645.32
6896,Meknes,42,Premium,26,769.81
6897,Kenitra,66,Standard,25,503.7
6898,Kenitra,20,Basic,31,950.78
6899,Tetouan,28,Basic,47,655.4
6900,Kenitra,25,Premium,29,195.62
6901,Marrakech,47,Standard,23,447.98
6902,Casablanca,47,Standard,47,737.21
6903,Casablanca,52,Standard,4,779.21
6904,Meknes,46,Premium,7,658.47
6905,Tanger,36,Standard,27,487.38
6906,Rabat,34,Famille,31,299.26
6907,Casablanca,45,Famille,34,538.35
6908,Oujda,46,Premium,5,873.98
6909,Tanger,66,Famille,58,144.93
6910,Oujda,37,Premium,28,92.16
6911,Meknes,68,Premium,53,431.06
6912,Agadir,33,Basic,33,95.37
6913,Tetouan,31,Standard,2,732.77
6914,Fes,40,Premium,28,363.71
6915,Marrakech,33,Famille,46,501.98
6916,Marrakech,19,Standard,7,408.6
6917,Kenitra,48,Basic,38,792.63
6918,Oujda,24,Premium,19,569.13
6919,Fes,18,Basic,10,298.49
6920,Casablanca,26,Premium,53,324.57
6921,Tanger,19,Basic,22,330.0
6922,Casablanca,50,Basic,43,584.41
6923,Kenitra,71,Standard,37,853.3
6924,Oujda,58,Famille,16,543.41
6925,Tetouan,26,Premium,25,141.53
6926,Marrakech,18,Standard,52,802.88
6927,Agadir,33,Standard,50,686.69
6928,Casablanca,19,Basic,19,261.23
6929,Fes,57,Premium,40,939.0
6930,Casablanca,49,Premium,7,464.8
6931,Meknes,54,Famille,21,989.85
6932,Oujda,66,Famille,10,535.39
6933,Tetouan,62,Standard,23,143.79
6934,Meknes,69,Famille,11,187.01
6935,Fes,46,Premium,41,433.01
6936,Casablanca,28,Standard,16,84.49
6937,Marrakech,75,Premium,3,402.67
6938,Tetouan,46,Basic,12,390.45
6939,Tanger,51,Basic,53,298.27
6940,Kenitra,72,Standard,50,867.95
6941,Casablanca,39,Basic,27,431.42
6942,Casablanca,63,Basic,55,219.71
6943,Meknes,26,Famille,34,574.66
6944,Agadir,49,Basic,38,578.03
6945,Marrakech,44,Basic,21,182.51
6946,Oujda,57,Premium,54,573.07
6947,Agadir,37,Premium,10,63.07
6948,Fes,69,Premium,45,576.56
6949,Agadir,52,Famille,13,736.98
6950,Marrakech,73,Famille,16,487.92
6951,Agadir,41,Basic,15,944.87
6952,Rabat,52,Basic,45,193.87
6953,Oujda,58,Basic,59,299.39
6954,Rabat,56,Standard,43,594.07
6955,Casablanca,42,Basic,2,299.51
6956,Rabat,73,Basic,54,145.84
6957,Meknes,69,Standard,47,348.56
6958,Oujda,60,Standard,57,337.59
6959,Tetouan,44,Standard,19,109.22
6960,Casablanca,32,Premium,6,315.86
6961,Marrakech,66,Basic,34,147.46
6962,Kenitra,58,Basic,20,58.22
6963,Tanger,23,Standard,11,348.12
6964,Rabat,46,Basic,20,345.23
6965,Casablanca,50,Premium,27,50.3
6966,Agadir,68,Basic,52,998.36
6967,Oujda,47,Basic,19,676.55
6968,Kenitra,47,Standard,5,69.69
6969,Rabat,34,Premium,49,913.9
6970,Agadir,38,Famille,9,948.05
6971,Fes,47,Premium,43,976.88
6972,Meknes,35,Basic,30,738.36
6973,Casablanca,32,Standard,55,992.47
6974,Tetouan,34,Premium,40,645.02
6975,Meknes,51,Famille,1,623.06
6976,Marrakech,33,Basic,46,266.32
6977,Meknes,36,Basic,12,824.03
6978,Oujda,37,Basic,1,840.78
6979,Casablanca,32,Standard,28,770.12
6980,Tetouan,40,Standard,5,716.68
6981,Kenitra,20,Premium,32,928.19
6982,Oujda,33,Basic,44,843.69
6983,Rabat,19,Famille,42,364.67
6984,Oujda,68,Basic,11,355.01
6985,Oujda,20,Famille,60,323.19
6986,Casablanca,35,Famille,19,952.05
6987,Oujda,47,Premium,57,582.36
6988,Meknes,70,Premium,33,288.71
6989,Rabat,47,Basic,58,666.15
6990,Oujda,69,Basic,2,987.82
6991,Tetouan,69,Famille,1,764.82
6992,Tetouan,49,Standard,42,505.45
6993,Meknes,37,Standard,52,240.89
6994,Casablanca,46,Basic,8,934.0
6995,Rabat,46,Basic,37,717.31
6996,Oujda,71,Basic,3,313.13
6997,Casablanca,28,Basic,18,321.28
6998,Rabat,69,Premium,22,855.75
6999,Oujda,46,Premium,15,269.74
7000,Kenitra,37,Famille,45,928.34
7001,Tanger,28,Standard,37,985.36
7002,Tetouan,67,Basic,53,249.56
7003,Marrakech,41,Standard,59,50.2
7004,Casablanca,37,Standard,25,644.18
7005,Tanger,31,Famille,46,155.08
7006,Meknes,48,Famille,16,147.58
7007,Tetouan,31,Premium,49,455.19
7008,Fes,35,Famille,46,735.64
7009,Marrakech,68,Premium,55,548.75
7010,Tanger,60,Standard,54,639.65
7011,Tetouan,60,Famille,36,479.57
7012,Rabat,34,Basic,60,960.01
7013,Agadir,54,Standard,51,167.15
7014,Tetouan,56,Famille,29,939.36
7015,Oujda,18,Premium,24,580.25
7016,Rabat,48,Standard,53,352.46
7017,Meknes,26,Basic,57,730.24
7018,Oujda,26,Premium,2,422.54
7019,Meknes,53,Standard,60,882.06
7020,Agadir,43,Premium,26,247.19
7021,Meknes,52,Famille,1,145.54
7022,Agadir,60,Premium,24,510.7
7023,Marrakech,56,Standard,17,677.34
7024,Tetouan,62,Basic,47,562.96
7025,Oujda,43,Standard,24,355.05
7026,Meknes,71,Basic,22,71.66
7027,Fes,42,Basic,1,94.51
7028,Rabat,68,Basic,43,781.18
7029,Casablanca,23,Premium,28,119.11
7030,Rabat,72,Famille,13,582.76
7031,Agadir,67,Basic,9,949.18
7032,Marrakech,18,Basic,44,751.87
7033,Kenitra,26,Standard,34,860.01
7034,Oujda,71,Basic,49,695.38
7035,Kenitra,72,Famille,31,170.46
7036,Marrakech,22,Basic,17,681.05
7037,Kenitra,25,Famille,44,893.52
7038,Tetouan,58,Standard,41,991.26
7039,Tanger,38,Famille,5,624.61
7040,Fes,22,Standard,57,181.72
7041,Oujda,31,Basic,34,739.87
7042,Oujda,70,Premium,8,505.66
7043,Rabat,58,Standard,54,76.6
7044,Marrakech,44,Premium,49,159.55
7045,Oujda,56,Standard,28,530.41
7046,Tanger,58,Basic,27,854.24
7047,Oujda,35,Basic,54,280.63
7048,Marrakech,68,Basic,46,591.99
7049,Marrakech,60,Standard,22,181.92
7050,Kenitra,27,Famille,52,480.5
7051,Rabat,29,Famille,57,621.38
7052,Tetouan,55,Premium,39,852.43
7053,Meknes,38,Standard,60,226.18
7054,Fes,57,Famille,49,293.4
7055,Agadir,61,Premium,49,962.36
7056,Oujda,67,Famille,33,156.32
7057,Rabat,22,Premium,51,971.54
7058,Marrakech,20,Famille,17,72.09
7059,Kenitra,19,Premium,36,523.7
7060,Rabat,71,Premium,21,716.36
7061,Meknes,61,Basic,50,657.29
7062,Oujda,62,Standard,50,506.41
7063,Tetouan,57,Basic,11,925.18
7064,Meknes,24,Standard,2,726.58
7065,Agadir,42,Standard,30,208.88
7066,Oujda,29,Famille,26,737.6
7067,Marrakech,27,Standard,21,532.28
7068,Rabat,52,Basic,12,640.36
7069,Tanger,60,Famille,30,780.08
7070,Tetouan,68,Standard,39,838.05
